video_name,tag
actioncliptest00622.avi,StandUp
actioncliptest00643.avi,StandUp
actioncliptest00653.avi,StandUp
actioncliptest00668.avi,StandUp
actioncliptest00670.avi,StandUp
actioncliptest00672.avi,StandUp
actioncliptest00677.avi,StandUp
actioncliptest00680.avi,StandUp
actioncliptest00685.avi,StandUp
actioncliptest00687.avi,StandUp
actioncliptest00689.avi,StandUp
actioncliptest00691.avi,StandUp
actioncliptest00692.avi,StandUp
actioncliptest00693.avi,StandUp
actioncliptest00701.avi,StandUp
actioncliptest00707.avi,StandUp
actioncliptest00709.avi,StandUp
actioncliptest00712.avi,StandUp
actioncliptest00713.avi,StandUp
actioncliptest00715.avi,StandUp
actioncliptest00716.avi,StandUp
actioncliptest00717.avi,StandUp
actioncliptest00721.avi,StandUp
actioncliptest00724.avi,StandUp
actioncliptest00727.avi,StandUp
actioncliptest00730.avi,StandUp
actioncliptest00741.avi,StandUp
actioncliptest00744.avi,StandUp
actioncliptest00746.avi,StandUp
actioncliptest00752.avi,StandUp
actioncliptest00756.avi,StandUp
actioncliptest00757.avi,StandUp
actioncliptest00761.avi,StandUp
actioncliptest00772.avi,StandUp
actioncliptest00774.avi,StandUp
actioncliptest00776.avi,StandUp
actioncliptest00777.avi,StandUp
actioncliptest00783.avi,StandUp
actioncliptest00784.avi,StandUp
actioncliptest00787.avi,StandUp
actioncliptest00789.avi,StandUp
actioncliptest00791.avi,StandUp
actioncliptest00792.avi,StandUp
actioncliptest00820.avi,StandUp
actioncliptest00823.avi,StandUp
actioncliptest00831.avi,StandUp
actioncliptest00832.avi,StandUp
actioncliptest00835.avi,StandUp
actioncliptest00851.avi,StandUp
actioncliptest00852.avi,StandUp
actioncliptest00871.avi,StandUp
actioncliptest00874.avi,StandUp
actioncliptest00876.avi,StandUp
